Market_and_Exchange_Names	As_of_Date_In_Form_YYMMDD	Report_Date_as_MM_DD_YYYY	CFTC_Contract_Market_Code	CFTC_Market_Code	CFTC_Region_Code	CFTC_Commodity_Code	Open_Interest_All	Dealer_Positions_Long_All	Dealer_Positions_Short_All	Dealer_Positions_Spread_All	Asset_Mgr_Positions_Long_All	Asset_Mgr_Positions_Short_All	Asset_Mgr_Positions_Spread_All	Lev_Money_Positions_Long_All	Lev_Money_Positions_Short_All	Lev_Money_Positions_Spread_All	Other_Rept_Positions_Long_All	Other_Rept_Positions_Short_All	Other_Rept_Positions_Spread_All	Tot_Rept_Positions_Long_All	Tot_Rept_Positions_Short_All	NonRept_Positions_Long_All	NonRept_Positions_Short_All	Change_in_Open_Interest_All	Change_in_Dealer_Long_All	Change_in_Dealer_Short_All	Change_in_Dealer_Spread_All	Change_in_Asset_Mgr_Long_All	Change_in_Asset_Mgr_Short_All	Change_in_Asset_Mgr_Spread_All	Change_in_Lev_Money_Long_All	Change_in_Lev_Money_Short_All	Change_in_Lev_Money_Spread_All	Change_in_Other_Rept_Long_All	Change_in_Other_Rept_Short_All	Change_in_Other_Rept_Spread_All	Change_in_Tot_Rept_Long_All	Change_in_Tot_Rept_Short_All	Change_in_NonRept_Long_All	Change_in_NonRept_Short_All	Pct_of_Open_Interest_All	Pct_of_OI_Dealer_Long_All	Pct_of_OI_Dealer_Short_All	Pct_of_OI_Dealer_Spread_All	Pct_of_OI_Asset_Mgr_Long_All	Pct_of_OI_Asset_Mgr_Short_All	Pct_of_OI_Asset_Mgr_Spread_All	Pct_of_OI_Lev_Money_Long_All	Pct_of_OI_Lev_Money_Short_All	Pct_of_OI_Lev_Money_Spread_All	Pct_of_OI_Other_Rept_Long_All	Pct_of_OI_Other_Rept_Short_All	Pct_of_OI_Other_Rept_Spread_All	Pct_of_OI_Tot_Rept_Long_All	Pct_of_OI_Tot_Rept_Short_All	Pct_of_OI_NonRept_Long_All	Pct_of_OI_NonRept_Short_All	Traders_Tot_All	Traders_Dealer_Long_All	Traders_Dealer_Short_All	Traders_Dealer_Spread_All	Traders_Asset_Mgr_Long_All	Traders_Asset_Mgr_Short_All	Traders_Asset_Mgr_Spread_All	Traders_Lev_Money_Long_All	Traders_Lev_Money_Short_All	Traders_Lev_Money_Spread_All	Traders_Other_Rept_Long_All	Traders_Other_Rept_Short_All	Traders_Other_Rept_Spread_All	Traders_Tot_Rept_Long_All	Traders_Tot_Rept_Short_All	Conc_Gross_LE_4_TDR_Long_All	Conc_Gross_LE_4_TDR_Short_All	Conc_Gross_LE_8_TDR_Long_All	Conc_Gross_LE_8_TDR_Short_All	Conc_Net_LE_4_TDR_Long_All	Conc_Net_LE_4_TDR_Short_All	Conc_Net_LE_8_TDR_Long_All	Conc_Net_LE_8_TDR_Short_All	Contract_Units	CFTC_SubGroup_Code	FutOnly_or_Combined
E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE	180320	3-20-2018	239742	CME 	00	239 	489785	35960	122558	3600	233013	201452	34079	128570	94011	14384	18307	3064	2249	470161	475397	19624	14388	-119722	-33268	-19075	-31938	3875	-555	-17391	-11475	-16192	-15571	2107	-1284	-2842	-106504	-104850	-13218	-14872	100	7.3	25	0.7	47.6	41.1	7	26.3	19.2	2.9	3.7	0.6	0.5	96	97.1	4	2.9	288	18	23	5	78	45	35	47	57	26	13	7		186	170	18.4	37.1	30.8	48.7	17.7	37.1	29.1	46.7	(RUSSEL 2000 INDEX X $50)	F20	Combined
E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE	180313	3-13-2018	239742	CME 	00	239 	609507	69228	141633	35538	229138	202007	51470	140045	110204	29955	16200	4348	5091	576665	580246	32842	29261	83054	-12402	9250	29648	17822	-7987	16065	-1602	6242	16572	-722	-3640	2658	68038	68809	15016	14245	100	11.4	23.2	5.8	37.6	33.1	8.4	23	18.1	4.9	2.7	0.7	0.8	94.6	95.2	5.4	4.8	297	18	27	23	76	45	45	48	62	38	10	7	5	208	200	16.2	30	29.7	41.4	15.9	29.8	26.1	38.4	(RUSSEL 2000 INDEX X $50)	F20	Combined
E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE	180306	3-6-2018	239742	CME 	00	239 	526453	81630	132383	5890	211316	209994	35405	141647	103961	13382	16922	7988	2434	508627	511438	17826	15015	-6748	2025	-9930	1579	-5267	4232	587	-7948	-7452	3275	-1592	889	722	-6618	-6098	-130	-650	100	15.5	25.1	1.1	40.1	39.9	6.7	26.9	19.7	2.5	3.2	1.5	0.5	96.6	97.1	3.4	2.9	282	17	25	9	70	48	36	48	52	29	10	10		179	179	19	35.6	32	47.4	18.6	35.3	30.7	45.4	(RUSSEL 2000 INDEX X $50)	F20	Combined
E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE	180227	2-27-2018	239742	CME 	00	239 	533201	79605	142313	4312	216583	205762	34818	149594	111413	10107	18514	7100	1711	515245	517536	17956	15665	-3498	-7985	630	73	-1510	-1774	-1242	8507	-2532	-2564	400	3721	-155	-4477	-3843	979	345	100	14.9	26.7	0.8	40.6	38.6	6.5	28.1	20.9	1.9	3.5	1.3	0.3	96.6	97.1	3.4	2.9	286	17	26	6	74	48	30	46	54	25	11	9		176	173	20.1	35.2	32.7	48.1	19.8	35.2	31.4	46.1	(RUSSEL 2000 INDEX X $50)	F20	Combined
E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE	180220	2-20-2018	239742	CME 	00	239 	536699	87590	141683	4239	218093	207536	36060	141088	113945	12672	18114	3379	1866	519722	521379	16977	15320	-16984	-1512	3045	-332	-1761	-6334	259	-12066	-12298	-2425	1356	1011	-496	-16977	-17570	-7	586	100	16.3	26.4	0.8	40.6	38.7	6.7	26.3	21.2	2.4	3.4	0.6	0.3	96.8	97.1	3.2	2.9	286	17	26	6	72	51	33	46	56	26	10	7		176	176	21.6	35.6	34.4	48.6	21.4	35.6	33.1	46.6	(RUSSEL 2000 INDEX X $50)	F20	Combined
E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE	180213	2-13-2018	239742	CME 	00	239 	553683	89102	138638	4571	219854	213870	35801	153154	126243	15096	16759	2368	2362	536699	538949	16984	14734	-9666	21858	-9468	726	-1881	6148	-540	-25320	-3257	-930	-1767	-567	368	-7485	-7520	-2181	-2146	100	16.1	25	0.8	39.7	38.6	6.5	27.7	22.8	2.7	3	0.4	0.4	96.9	97.3	3.1	2.7	282	18	23	7	74	50	36	47	53	27	10	6		183	170	22.6	35	35.3	47.5	22.3	35	33.9	45.6	(RUSSEL 2000 INDEX X $50)	F20	Combined
E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE	180206	2-6-2018	239742	CME 	00	239 	563349	67244	148106	3845	221735	207722	36341	178474	129500	16026	18525	2935	1994	544184	546469	19165	16880	12925	25629	-19687	-492	-24476	18868	-2310	11454	7630	5410	-485	476	1212	15941	11106	-3016	1819	100	11.9	26.3	0.7	39.4	36.9	6.5	31.7	23	2.8	3.3	0.5	0.4	96.6	97	3.4	3	298	17	26	6	74	51	38	62	48	29	11	7		199	174	20.4	36	32.9	48.3	20.1	36	31.8	47.2	(RUSSEL 2000 INDEX X $50)	F20	Combined
E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE	180130	1-30-2018	239742	CME 	00	239 	550424	41615	167794	4338	246211	188854	38651	167019	121869	10617	19010	2459	782	528243	535363	22181	15061	777	-6217	2589	1450	-6529	1384	3112	7897	-6007	-391	-222	165	324	-576	2625	1353	-1848	100	7.6	30.5	0.8	44.7	34.3	7	30.3	22.1	1.9	3.5	0.4	0.1	96	97.3	4	2.7	307	16	27	5	82	44	35	60	59	24	13	6		197	175	20.4	37.3	32	50	19.4	37.3	30.6	48.8	(RUSSEL 2000 INDEX X $50)	F20	Combined
E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE	180123	1-23-2018	239742	CME 	00	239 	549647	47832	165205	2888	252740	187470	35539	159122	127877	11007	19233	2294	459	528820	532738	20827	16909	-16406	7110	7065	-79	-2275	-28740	-496	-20889	1082	1003	278	-44	-510	-15858	-20719	-548	4313	100	8.7	30.1	0.5	46	34.1	6.5	28.9	23.3	2	3.5	0.4	0.1	96.2	96.9	3.8	3.1	298	17	25		79	44	35	58	56	30	14	5		197	170	20.5	36.8	32	49.6	19.5	36.8	30.4	48.5	(RUSSEL 2000 INDEX X $50)	F20	Combined
E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE	180116	1-16-2018	239742	CME 	00	239 	566053	40722	158140	2967	255015	216210	36035	180011	126794	10004	18954	2338	969	544677	553457	21376	12596	-16566	990	-2138	128	-4972	-2431	-861	-10933	-6932	-454	631	-1069	283	-15188	-13474	-1378	-3092	100	7.2	27.9	0.5	45.1	38.2	6.4	31.8	22.4	1.8	3.3	0.4	0.2	96.2	97.8	3.8	2.2	301	17	27	5	76	44	39	60	56	28	15	6		204	171	20.8	35.7	32.4	50.4	19.9	35.7	30.8	49.4	(RUSSEL 2000 INDEX X $50)	F20	Combined
E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE	180109	1-9-2018	239742	CME 	00	239 	582619	39732	160277	2839	259987	218641	36896	190944	133726	10458	18324	3407	685	559865	566931	22754	15688	-10681	890	-8541	449	2990	-958	-4139	-11493	-2541	2148	-264	1166	95	-9323	-12321	-1358	1640	100	6.8	27.5	0.5	44.6	37.5	6.3	32.8	23	1.8	3.1	0.6	0.1	96.1	97.3	3.9	2.7	295	16	25	5	76	44	38	63	50	26	15	6		197	169	21.1	35.2	32.3	49.4	20.3	35.2	30.8	48.6	(RUSSEL 2000 INDEX X $50)	F20	Combined
E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE	180102	1-2-2018	239742	CME 	00	239 	593300	38842	168818	2390	256997	219599	41035	202437	136268	8310	18588	2241	590	569189	579251	24111	14049	151	1747	-7642	-144	1698	451	477	-3220	6744	-505	-936	548	-234	-1118	-305	1269	456	100	6.5	28.5	0.4	43.3	37	6.9	34.1	23	1.4	3.1	0.4	0.1	95.9	97.6	4.1	2.4	302	17	25	5	78	44	39	70	49	27	13	6		208	166	21.5	35.3	32.5	49.5	20.6	35.3	30.9	49.3	(RUSSEL 2000 INDEX X $50)	F20	Combined
EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE	180220	2-20-2018	239744	CME 	00	239 	13303	3017	11420	0	7178	890	0	1546	206	0	269	0	0	12010	12516	1293	787																		100	22.7	85.8	0	54	6.7	0	11.6	1.5	0	2	0	0	90.3	94.1	9.7	5.9	20		6	0	8		0			0		0	0	12	8	60.8	80.3	82.5	94.1	60.8	80.3	82.5	94.1	(RUSSELL 1000 VALUE INDEX x $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180605	6-5-2018	23977A	ICUS	01	239 	10450	3193	3713	306	470	219	0	1794	1540	0	905	260	30	6698	6068	3752	4382	-257	43	85	2	259	-875	0	-462	720	0	0	0	0	-158	-68	-99	-189	100	30.6	35.5	2.9	4.5	2.1	0	17.2	14.7	0	8.7	2.5	0.3	64.1	58.1	35.9	41.9	24	8					0	4		0				19	8	22.1	45.5	39	58.1	22.1	42.6	39	54.9	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180529	5-29-2018	23977A	ICUS	01	239 	10707	3150	3628	304	211	1094	0	2256	820	0	905	260	30	6856	6136	3851	4571	-7	7	-64	64	-24	0	0	26	-371	0	0	0	0	73	-371	-80	364	100	29.4	33.9	2.8	2	10.2	0	21.1	7.7	0	8.5	2.4	0.3	64	57.3	36	42.7	24	8					0	5		0				19	8	22.5	45.1	39.3	57.3	22.5	42.3	39.3	54.2	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180522	5-22-2018	23977A	ICUS	01	239 	10714	3143	3692	240	235	1094	0	2230	1191	0	905	260	30	6783	6507	3931	4207	122	-91	-517	22	0	387	0	80	111	0	0	0	0	11	3	111	119	100	29.3	34.5	2.2	2.2	10.2	0	20.8	11.1	0	8.4	2.4	0.3	63.3	60.7	36.7	39.3	25	8					0	5		0				19	9	21.7	46.4	38.3	58.7	21.7	44.1	38.3	56.2	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180515	5-15-2018	23977A	ICUS	01	239 	10592	3234	4209	218	235	707	0	2150	1080	0	905	260	30	6772	6504	3820	4088	178	-504	312	-254	-5	-44	0	444	-225	0	160	0	0	-159	-211	337	389	100	30.5	39.7	2.1	2.2	6.7	0	20.3	10.2	0	8.5	2.5	0.3	63.9	61.4	36.1	38.6	25	8	4				0	6		0				20	8	21.7	46.3	37.7	61.4	21.7	44.2	37.7	59.1	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180508	5-8-2018	23977A	ICUS	01	239 	10414	3738	3897	472	240	751	0	1706	1305	0	745	260	30	6931	6715	3483	3699	436	711	1050	-596	0	222	0	899	-253	0	0	0	0	1014	423	-578	13	100	35.9	37.4	4.5	2.3	7.2	0	16.4	12.5	0	7.2	2.5	0.3	66.6	64.5	33.4	35.5	27	9	5				0	5		0				20	10	23.6	45.2	38.9	59.6	23.6	40.6	38.9	55	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180501	5-1-2018	23977A	ICUS	01	239 	9978	3027	2847	1068	240	529	0	807	1558	0	745	260	30	5917	6292	4061	3686	-149	-476	-505	429	-30	-84	0	-123	389	0	0	0	0	-200	229	51	-378	100	30.3	28.5	10.7	2.4	5.3	0	8.1	15.6	0	7.5	2.6	0.3	59.3	63.1	40.7	36.9	22	6	4				0		4	0				15	10	28.3	45	43	58.8	24.8	34.3	38.3	47.8	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180424	4-24-2018	23977A	ICUS	01	239 	10127	3503	3352	639	270	613	0	930	1169	0	745	260	30	6117	6063	4010	4064	430	322	88	408	-90	140	0	-70	67	0	0	0	0	570	703	-140	-273	100	34.6	33.1	6.3	2.7	6.1	0	9.2	11.5	0	7.4	2.6	0.3	60.4	59.9	39.6	40.1	23	8	4				0			0				17	9	22	44.7	37.3	57.4	22	38.4	37.1	50.8	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180417	4-17-2018	23977A	ICUS	01	239 	9697	3181	3264	231	360	473	0	1000	1102	0	745	260	30	5547	5360	4150	4337	765	1139	595	-409	0	100	0	0	-85	0	0	0	0	730	201	35	564	100	32.8	33.7	2.4	3.7	4.9	0	10.3	11.4	0	7.7	2.7	0.3	57.2	55.3	42.8	44.7	23	8	4				0			0				17	9	21.3	39.5	36.8	53	21.3	37.1	36.8	50.3	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180410	4-10-2018	23977A	ICUS	01	239 	8932	2042	2669	640	360	373	0	1000	1187	0	745	260	30	4817	5159	4115	3773	226	470	605	-439	0	162	0	-675	170	0	0	0	0	-644	498	870	-272	100	22.9	29.9	7.2	4	4.2	0	11.2	13.3	0	8.3	2.9	0.3	53.9	57.8	46.1	42.2	22	6	4				0		4	0				15	10	19.3	39.6	35.1	52.9	19.3	32.4	35.1	45.4	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180403	4-3-2018	23977A	ICUS	01	239 	8706	1572	2064	1079	360	211	0	1675	1017	0	745	260	30	5461	4661	3245	4045	-324	168	83	597	0	-388	0	-606	-790	0	0	0	0	159	-498	-483	174	100	18.1	23.7	12.4	4.1	2.4	0	19.2	11.7	0	8.6	3	0.3	62.7	53.5	37.3	46.5	23	6	5				0	4		0				16	10	25.4	37.1	41.5	48.6	21.2	25.5	36.1	36	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180327	3-27-2018	23977A	ICUS	01	239 	9030	1404	1981	482	360	599	0	2281	1807	0	745	260	30	5302	5159	3728	3871	1342	-150	447	307	-306	374	0	1548	669	0	0	-400	0	1399	1397	-57	-55	100	15.5	21.9	5.3	4	6.6	0	25.3	20	0	8.3	2.9	0.3	58.7	57.1	41.3	42.9	21	6					0	4		0				15	8	30.1	44.2	43.5	57.1	28.5	38.9	40.8	51.5	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180320	3-20-2018	23977A	ICUS	01	239 	7688	1554	1534	175	666	225	0	733	1138	0	745	660	30	3903	3762	3785	3926	-19900	-11272	-15203	-1568	-322	-664	0	-4370	-689	-558	-400	0	-210	-18700	-18892	-1200	-1008	100	20.2	20	2.3	8.7	2.9	0	9.5	14.8	0	9.7	8.6	0.4	50.8	48.9	49.2	51.1	22	6					0			0				15	9	18.8	31.2	33	46.1	18.8	28.9	33	43.5	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180313	3-13-2018	23977A	ICUS	01	239 	27588	12826	16737	1743	988	889	0	5103	1827	558	1145	660	240	22603	22654	4985	4934	861	445	-78	813	0	0	0	-627	-697	555	0	-10	10	1196	593	-335	268	100	46.5	60.7	6.3	3.6	3.2	0	18.5	6.6	2	4.2	2.4	0.9	81.9	82.1	18.1	17.9	47	15	10	6			0	9	5	4				33	26	29.2	49.7	48	62.4	29	48.5	45.6	59.6	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180306	3-6-2018	23977A	ICUS	01	239 	26727	12381	16815	930	988	889	0	5730	2524	3	1145	670	230	21407	22061	5320	4666	2205	-689	2531	222	306	0	0	2191	-158	2	0	-1000	0	2032	1597	173	608	100	46.3	62.9	3.5	3.7	3.3	0	21.4	9.4	0	4.3	2.5	0.9	80.1	82.5	19.9	17.5	48	15	11				0	7	7					30	24	32.8	50.7	50.7	62.9	32.8	50.5	48.9	62	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180227	2-27-2018	23977A	ICUS	01	239 	24522	13070	14284	708	682	889	0	3539	2682	1	1145	1670	230	19375	20464	5147	4058	1010	540	611	-29	0	0	0	109	241	0	0	-210	0	620	613	390	397	100	53.3	58.2	2.9	2.8	3.6	0	14.4	10.9	0	4.7	6.8	0.9	79	83.5	21	16.5	45	14	10				0	7	6					27	22	35.7	47.8	52.2	61.7	33.4	47.8	48.8	61.7	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180220	2-20-2018	23977A	ICUS	01	239 	23512	12530	13673	737	682	889	0	3430	2441	1	1145	1880	230	18755	19851	4757	3661	522	-583	199	10	0	0	0	1472	845	-12	0	190	0	887	1232	-365	-710	100	53.3	58.2	3.1	2.9	3.8	0	14.6	10.4	0	4.9	8	1	79.8	84.4	20.2	15.6	47	14	10				0	8	6			4		28	23	36.2	47.8	52.4	62.3	33.6	47.8	48.4	62.2	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180213	2-13-2018	23977A	ICUS	01	239 	22990	13113	13474	727	682	889	0	1958	1596	13	1145	1690	230	17868	18619	5122	4371	-55	-217	1451	24	-265	-1349	0	869	85	13	0	0	0	424	224	-479	-279	100	57	58.6	3.2	3	3.9	0	8.5	6.9	0.1	5	7.4	1	77.7	81	22.3	19	40	14	10				0		5					23	21	38.1	47.5	58.6	61.1	36.4	47.5	54.5	60.8	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180206	2-6-2018	23977A	ICUS	01	239 	23045	13330	12023	703	947	2238	0	1089	1511	0	1145	1690	230	17444	18395	5601	4650	-405	-305	-1823	106	-527	1114	0	442	68	-24	-280	240	0	-588	-319	183	-86	100	57.8	52.2	3.1	4.1	9.7	0	4.7	6.6	0	5	7.3	1	75.7	79.8	24.3	20.2	36	11	8				0		4	0				20	19	40.9	46.7	59.9	61.1	40.7	46.7	55.9	60.9	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180130	1-30-2018	23977A	ICUS	01	239 	23450	13635	13846	597	1474	1124	0	647	1443	24	1425	1450	230	18032	18714	5418	4736	315	37	119	-93	235	0	0	408	-205	11	280	130	0	878	-38	-563	353	100	58.1	59	2.5	6.3	4.8	0	2.8	6.2	0.1	6.1	6.2	1	76.9	79.8	23.1	20.2	38	10	9		5		0		4					22	20	43.5	50.9	60.4	62.6	43.5	50.9	57.6	62.5	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180123	1-23-2018	23977A	ICUS	01	239 	23135	13598	13727	690	1239	1124	0	239	1648	13	1145	1320	230	17154	18752	5981	4383	-40	986	324	86	10	-20	0	-1277	-237	0	-250	620	50	-395	823	355	-863	100	58.8	59.3	3	5.4	4.9	0	1	7.1	0.1	4.9	5.7	1	74.1	81.1	25.9	18.9	38	11	9		4		0		5			4		21	22	44.1	51.8	60.4	62.8	44.1	51.5	58.2	61.9	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180116	1-16-2018	23977A	ICUS	01	239 	23175	12612	13403	604	1229	1144	0	1516	1885	13	1395	700	180	17549	17929	5626	5246	-135	-732	892	145	0	0	0	1042	-897	-91	0	0	0	364	49	-499	-184	100	54.4	57.8	2.6	5.3	4.9	0	6.5	8.1	0.1	6	3	0.8	75.7	77.4	24.3	22.6	37	11	7		4		0		5					23	18	40.8	51.9	55.8	63.2	40.8	51.9	55.1	63	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180109	1-9-2018	23977A	ICUS	01	239 	23310	13344	12511	459	1229	1144	0	474	2782	104	1395	700	180	17185	17880	6125	5430	112	427	193	-25	-6	98	0	0	108	38	200	-231	0	634	181	-522	-69	100	57.2	53.7	2	5.3	4.9	0	2	11.9	0.4	6	3	0.8	73.7	76.7	26.3	23.3	38	11	8		4		0		7					23	21	41	47.4	56.6	58.8	41	47.2	54.8	58.6	(RUSSELL 2000 INDEX X $50)	F20	Combined
RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.	180102	1-2-2018	23977A	ICUS	01	239 	23198	12917	12318	484	1235	1046	0	474	2674	66	1195	931	180	16551	17699	6647	5499	-652	164	-322	40	-269	73	0	-324	-352	6	0	-72	0	-383	-627	-269	-25	100	55.7	53.1	2.1	5.3	4.5	0	2	11.5	0.3	5.2	4	0.8	71.3	76.3	28.7	23.7	36	10	6		4		0		8					20	21	40.4	47.2	56.1	59.4	40.4	47.2	53.8	59.4	(RUSSELL 2000 INDEX X $50)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180904	9-4-2018	240741	CME 	00	240 	34097	5573	17493	1	15976	1065	346	4889	10062	447	857	1014	0	28089	30428	6008	3669	1542	450	78	0	-383	94	-185	1802	792	400	-26	201	0	2058	1380	-516	162	100	16.3	51.3	0	46.9	3.1	1	14.3	29.5	1.3	2.5	3	0	82.4	89.2	17.6	10.8	49		4		16			9	10	4			0	35	21	38.5	59.1	53.1	75.8	38.5	59	53.1	75.2	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180828	8-28-2018	240741	CME 	00	240 	32555	5123	17415	1	16359	971	531	3087	9270	47	883	813	0	26031	29048	6524	3507	529	10	0	0	586	-248	-40	30	417	-90	0	-131	0	496	-92	33	621	100	15.7	53.5	0	50.3	3	1.6	9.5	28.5	0.1	2.7	2.5	0	80	89.2	20	10.8	46		4		18			7	8				0	32	19	38.9	61.6	52	78.5	38.9	61.6	52	78.4	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180821	8-21-2018	240741	CME 	00	240 	32026	5113	17415	1	15773	1219	571	3057	8853	137	883	944	0	25535	29140	6491	2886	110	0	-600	0	-1070	248	46	515	706	90	0	-141	0	-419	349	529	-239	100	16	54.4	0	49.3	3.8	1.8	9.5	27.6	0.4	2.8	2.9	0	79.7	91	20.3	9	43		4		16			6	7				0	30	19	39.6	61.3	52.8	80.4	39.5	61.2	52.8	80.3	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180814	8-14-2018	240741	CME 	00	240 	31916	5113	18015	1	16843	971	525	2542	8147	47	883	1085	0	25954	28791	5962	3125	1858	3000	-1200	0	-1084	0	2	-261	2460	-237	-21	162	0	1399	1187	459	671	100	16	56.4	0	52.8	3	1.6	8	25.5	0.1	2.8	3.4	0	81.3	90.2	18.7	9.8	45		4		17			8	7				0	32	18	39.7	59.7	53.6	80.2	39.7	59.6	53.6	80.1	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180807	8-7-2018	240741	CME 	00	240 	30058	2113	19215	1	17927	971	523	2803	5687	284	904	923	0	24555	27604	5503	2454	501	-90	3000	0	-681	1	-3	1384	-1508	11	0	-76	0	621	1425	-120	-924	100	7	63.9	0	59.6	3.2	1.7	9.3	18.9	0.9	3	3.1	0	81.7	91.8	18.3	8.2	48		4		18			8	10	4			0	34	21	35.5	63.9	49	79.1	35.5	63.9	49	79	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180731	7-31-2018	240741	CME 	00	240 	29557	2203	16215	1	18608	970	526	1419	7195	273	904	999	0	23934	26179	5623	3378	-424	0	0	0	0	-186	168	-622	-1537	-2	28	224	0	-428	-1333	4	909	100	7.5	54.9	0	63	3.3	1.8	4.8	24.3	0.9	3.1	3.4	0	81	88.6	19	11.4	46		4		20			4	10	4			0	33	21	36.1	54.9	49.9	75.4	36.1	54.9	49.9	75.3	(NIKKEI INDEX X $5.00)	F20	Combined
NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE	180724	7-24-2018	240741	CME 	00	240 	29981	2203	16215	1	18608	1156	358	2041	8732	275	876	775	0	24362	27512	5619	2469	459	518	0	0	23	-50	10	103	491	11	-235	-428	0	430	34	29	425	100	7.3	54.1	0	62.1	3.9	1.2	6.8	29.1	0.9	2.9	2.6	0	81.3	91.8	18.7	8.2	48		4		18			6	11				0	33	22	36.6	54.1	50.2	73.9	36.6	54.1	50.2	73.8	(NIKKEI INDEX X $5.00)	F20	Combined
